4bc76f496c3e0a49,2bc76f496cbe0849
ed9b7ebd86c85bf0,8d9b7ebd86c859f2
4a7ea3d350d1ce2c,2a7ea3d35051cc2c
18d94e90d5946aa0,78d94e90d594eaa2
2e002fc175e16182,4e002fc175616382
b7794e3fd8ca9dc1,d7794e3fd84a9fc3
ee9c26df354bcee8,8e9c26df354bccea
dbc043e252a70d17,bbc043e252278d17
bdb1eea5455f65bb,ddb1eea545df67bb
5db40ce760f7e03b,3db40ce76077603b
61798cb902384499,01798cb902b8449b
6f47ac9d5230d819,0f47ac9d52b0da19
8f6b1df49f4f4650,ef6b1df49fcfc452
733f9ed229f74177,133f9ed22977c377
ac1636820ca4f7e2,cc1636820ca477e0
ac509290ea74e387,cc509290ea746385
569ecf7817ac4ebd,369ecf78172cccbd
11445b281e47433c,71445b281ec7c13c
d9dc39ac94c18208,b9dc39ac94410208
bcf4f2ac11c6648f,dcf4f2ac1146e48f
bf6e762624858bd5,df6e762624050bd5
30f4f1f0c44c12c1,50f4f1f0c4cc90c1
4d5c7937b379d8a0,2d5c7937b3f9daa0
8a94bc43dd5691cd,ea94bc43dd5693cf
4d4c0a8fa550153e,2d4c0a8fa5d0173e
1620c4ed438a0a2c,7620c4ed430a882c
36f118c137a89d16,56f118c137a81f16
5eb5ebac9bdc890d,3eb5ebac9b5c090f
2ebcde843833a889,4ebcde843833aa8b
f94802eae8a180a9,994802eae82102a9
f70d32399f5fa50b,970d32399fdfa709
ae11b11a23b9e6f8,ce11b11a23b966fa
2e3d1007165758f6,4e3d100716d75af6
38c498098deb9e40,58c498098d6b1e40
4a051d32369c2df0,2a051d32369c2ff2
5729a8cdd63a2484,3729a8cdd63aa684
49e20d6b56fafbb1,29e20d6b567af9b1
d9668e62c81cb153,b9668e62c89c3153
51099040d706cc55,31099040d7864e55
c4fe606b88505108,a4fe606b88d0d308
f8357d9541097d16,98357d954189ff16
71a654809785e2e7,11a65480970560e7
5c92c42dbc409b1d,3c92c42dbcc01b1d
ab27072579de0650,cb27072579de8450
3c567a4a1f7420d6,5c567a4a1ff4a0d4
aa18a9097af7a053,ca18a9097af72253
084a0bf9ce65ea3c,684a0bf9cee5e83c
54ef34b4f4a5c944,34ef34b4f4254b44
e92c98687f1cd2b2,892c98687f9c50b0
653cda3093343502,053cda309334b500
a7ab0389bdd73aec,c7ab0389bd57b8ec
77de2f14cd498745,17de2f14cdc90545
c55eda84394314f7,a55eda8439c394f5
decbf224511befb5,becbf224519b6fb5
997ade0c9841b5a6,f97ade0c98c137a6
bf8c292c307802ec,df8c292c30f882ec
9ef4e5b51a063905,fef4e5b51a86bb05
669b04f7a7d5ed26,069b04f7a755ed24
ab68344ea438c48b,cb68344ea4384489
af6168b777a9505b,cf6168b777a9d25b
4eb78ee6f703a6c0,2eb78ee6f703a4c2
ab2e5afdd8b86d06,cb2e5afdd8b8ef06
994085a4f0677987,f94085a4f0e7fb87
d52a9b4e9faadcf0,b52a9b4e9f2a5ef0
11dc6bb91409c070,71dc6bb914894270
3674886ae355e5ea,5674886ae3d567ea
90dc5ef4bb331e5b,f0dc5ef4bb339c5b
a60bbb70370ed8f4,c60bbb70378e58f6
a075380fe2957792,c075380fe215f592
20b7e6851aaa6afc,40b7e6851aaa68fe
a457bad61cef70f4,c457bad61c6ff0f6
3f320dd6e15cd510,5f320dd6e1dc5512
03121f4e97bd0c43,63121f4e97bd8c41
eef4ea0423610810,8ef4ea0423e18a12
81fb0f3fc2dd3235,e1fb0f3fc25db235
b8ea33aa20b94b84,d8ea33aa2039cb84
523a226207667016,323a226207e6f216
94bf874a1f43d391,f4bf874a1f435191
7dac0be0092c7887,1dac0be0092cf885
c7ee928f89081fbd,a7ee928f89889dbd
6bb748222b1aeecb,0bb748222b1aecc9
47f7f82199ceb8f3,27f7f82199cebaf1
d9d63aab28d9711e,b9d63aab2859731e
6dc2a7a751cd944b,0dc2a7a7514d964b
0921e395a38b48cb,6921e395a30b4acb
5ee9d92c2f3c3dd1,3ee9d92c2fbcbdd3
c6ed5d1b596ac86d,a6ed5d1b59ea4a6d
7b29f93a8fa0006f,1b29f93a8fa0806d
27d0d92a876a50d2,47d0d92a87ea50d0
aed0f0b93effb643,ced0f0b93eff3443
814758c262de6fba,e14758c2625e6fb8
e64a154694722bca,864a154694f22bc8
2ac7590b3821f8d8,4ac7590b38a1fad8
8b40e4c151498f95,eb40e4c151498d97
1b9b6727272f3356,7b9b672727afb354
d8f98f099ebe99fe,b8f98f099e3e9bfe
59c831b05a64d13d,39c831b05ae4513f
e143086e90ac6a8b,8143086e902c6a89
4e9d3294b7634598,2e9d3294b763479a
5ee8e6d125258f5b,3ee8e6d125a50f5b
